품목비교 Historical Data
조회기간 :,2008-07-21 ~ 2018-07-19
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","USD/CNY (미국 달러 / 중국 인민폐)","AUD/USD (호주 달러 / 미국 달러)","USD/KRW (미국 달러 / 한국 원)","CNY/KRW (중국 인민폐 / 한국 원)","AUD/KRW (호주 달러 / 한국 원)","USD/RMB (미국 달러 / 중국 인민폐)","중국 경기선행지수Index","중국 GDP 전체(value)100 million CNY","중국 기업신뢰지수Long term average=100","중국 CFLP 제조업 PMI 지수Index","중국 HSBC 제조업 PMI 지수Index","중국 소비자물가지수the same month last year=100","중국 소매가격지수Index","중국 기준금리Percent","중국 수출액100 million dollars","중국 무역수지100 million dollars","중국 수입액100 million dollars","중국 외환보유고100 million dollars"
20160629,53.89,6.635947,.744899,1175.9,176.32,869.23,6.6324,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160628,53.65,6.646268,.739338,1183.3,177.71,869.37,6.6528,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160627,53.86,6.650829,.734259,1168.5,175.15,869.25,6.6375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160624,50.61,6.6214,.7477,1151.2,174.83,873.01,6.5776,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160623,51.89,6.576257,.759456,1155.7,175.22,869.14,6.5658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160622,52.29,6.575663,.752018,1158.2,175.82,863.67,6.5935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160621,50.87,6.589119,.745522,1163.2,176.64,866.99,6.5656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160620,51.06,6.577749,.745399,1170.8,177.47,869.49,6.5708,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160617,51.05,6.577228,.739576,1170.1,177.45,862.36,6.5795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160616,50.7,6.591447,.736728,1176.3,178.08,871.87,6.5739,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160615,50.65,6.582673,.741442,1172.5,177.73,861.96,6.6001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160614,50.57,6.597026,.734936,1172.8,177.73,865.7,6.5791,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160613,52.91,6.586021,.738217,1163.1,176.58,857.9,6.5805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160611,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160610,52.56,6.5626,.73775,1155.8,175.94,859.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160609,52.56,6.562802,.743378,1156.5,175.94,865.58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160608,52.56,6.562842,.748677,1163.2,176.98,867.05,6.5593,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160607,52.54,6.572515,.745109,1186.5,180.16,874.21,6.5618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160606,51.11,6.565215,.737041,#N/A,#N/A,#N/A,6.5497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160603,50.08,6.5668,.7364,1189.6,180.7,858.71,6.5793,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160602,48.18,6.583634,.722273,1192.2,180.78,864.64,6.5688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160601,48.4,6.577043,.725284,1190.5,180.61,861.68,6.5889,100.0215,#N/A,98.7804,50,48.6,101.9,100.3,4.35,1803.83,481.08,1322.75,32051.62
20160531,50.15,6.582623,.723796,1190.6,180.77,855.86,6.579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160530,50.27,6.582317,.718741,1179.3,179.69,847.33,6.5784,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160528,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160527,51.15,6.5657,.71855,1181,180.09,853.15,6.549,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160526,49.48,6.556672,.722409,1185.8,180.76,852.47,6.5552,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160525,50.41,6.550638,.719063,1188.6,181.12,855.14,6.5693,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160524,51.36,6.556319,.719376,1183.1,180.37,854.61,6.5468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160523,51.22,6.555287,.722478,1188.4,181.11,858.92,6.5455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160521,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160520,54.89,6.5459,.7218,1190.8,181.27,860.83,6.551,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160519,53.47,6.546775,.723057,1180.9,180.33,854.44,6.5531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160518,56.78,6.538204,.723601,1173.3,179.38,858.97,6.5216,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160517,55.78,6.517868,.732279,1178.6,179.79,859.02,6.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160516,54.34,6.521687,.728878,1169.4,178.58,849.39,6.5343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160514,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160513,54.54,6.532675,.727107,1164.1,178.35,852.3,6.5246,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160512,55.05,6.515156,.732089,1168.1,178.78,859.78,6.4959,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160511,55.57,6.492248,.736752,1174,179.51,865.18,6.5209,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160510,55.26,6.518429,.737081,1164.7,178.72,852.04,6.5233,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160509,54.99,6.515484,.731451,1153.5,177.2,850.94,6.5105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160507,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160506,58.29,6.498401,.736657,#N/A,#N/A,#N/A,6.5202,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160505,60.25,6.503083,.746845,#N/A,#N/A,#N/A,6.5128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160504,60.09,6.49631,.746357,1137.1,175.34,852.43,6.4943,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160503,63.41,6.488243,.749726,1140.8,175.95,874.71,6.4565,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160502,#N/A,6.474043,.766829,1138.1,175.51,866.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160501,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.95819,#N/A,98.79044,50.1,49.2,102,100.3,#N/A,1810.59,499.8,1310.84,31917.36
20160430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160429,66.24,6.4738,.76035,1143.9,175.95,872.22,6.4589,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160428,62.9,6.475304,.762532,1145.9,176.31,870.88,6.4954,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160427,61.09,6.496128,.760077,1149.7,176.74,890.9,6.4837,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160426,62.78,6.493574,.774543,1149.7,176.55,886.99,6.4882,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160425,66.07,6.49191,.771397,1141.1,175.85,879.39,6.512,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160423,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160422,66.33,6.498525,.771125,1134.9,174.98,878.92,6.4898,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160421,70.46,6.479148,.77402,1132.3,174.89,882.91,6.4803,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160420,64.77,6.469479,.779601,1140.5,175.97,890.16,6.4579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160419,62.85,6.457383,.780501,1151.1,177.35,892.62,6.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160418,60.36,6.477925,.774722,1150.7,177.28,881.78,6.4787,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160415,58.28,6.47805,.7724,1153.4,177.66,887.48,6.4908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160414,59.38,6.483192,.769635,1144.7,176.72,876.84,6.4891,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160413,60.48,6.475734,.766394,#N/A,#N/A,#N/A,6.4591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160412,59.22,6.464917,.768214,1149.2,177.5,872.65,6.4616,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160411,56.62,6.461892,.759283,1156.5,178.44,875.18,6.4649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160408,54.03,6.46435,.7553,1154.5,178.12,867.09,6.4733,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160407,54.7,6.462178,.750682,1155.9,178.29,878.66,6.4707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160406,54.57,6.480504,.759996,1155,178.38,871.51,6.4754,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160405,54.75,6.476702,.754578,1147.8,177.43,872.96,6.4663,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160404,54.8,6.477179,.760257,1148.9,177.44,881.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160401,54.8,6.4822,.767975,1144.5,176.81,877.6,6.4585,99.89928,180615,98.76821,50.1,49.4,102.3,100.7,4.35,1727.63,455.62,1272,32196.68
20160331,53.75,6.449545,.766814,1153.5,177.69,884.16,6.4612,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160330,54.18,6.463122,.766534,1163,178.51,887.89,6.4841,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160329,55.11,6.507715,.763213,1169.6,179.31,883.16,6.506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160328,55.76,6.504298,.754512,1169.4,179.11,877.93,6.5232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160326,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160325,#N/A,6.505936,.75085,1167.1,179.19,878.71,6.5223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160324,56.37,6.515772,.752374,1158.8,178.27,872.58,6.515,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160323,57.87,6.507017,.752992,1159.5,178.84,883.02,6.4936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160322,58.36,6.489521,.761525,1165.3,179.95,883.47,6.4971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160321,58.82,6.483654,.75819,1161.3,179.76,882.01,6.4824,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160319,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160318,57.5,6.4707,.76063,1174.5,180.83,897.96,6.4628,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160317,56.09,6.502805,.764047,1192.7,183.04,900.07,6.4961,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160316,53.57,6.44443,.754035,1189.2,182.98,887.56,6.5172,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160315,52.88,6.512255,.746047,1186.5,182.88,891.77,6.5079,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160314,55.55,6.499165,.751042,1200.1,184.88,906.68,6.4913,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160311,57.09,6.49605,.756748,1208.8,185.39,901.28,6.4905,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160310,57.92,6.508339,.745091,1214.5,186.36,907.6,6.5127,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160309,58.02,6.513041,.746981,1205.2,185.17,895.4,6.5106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160308,63.63,6.505912,.742527,1200.7,184.6,895.96,6.5041,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160307,63.74,6.516896,.746576,1208.5,185.41,896.22,6.5113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160304,53.75,6.50895,.743994,1218.9,186.27,896.2,6.5284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160303,51.2,6.518168,.734973,1232.7,188.31,898.27,6.5412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160302,52.5,6.548051,.72851,1240.9,189.53,890.9,6.549,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160301,51.44,6.552706,.717987,#N/A,#N/A,#N/A,6.5385,99.84531,#N/A,98.67075,50.2,49.7,102.3,100.7,4.35,1608.13,298.57,1309.56,32125.79
20160229,49.62,6.551961,.714471,1235.4,189,879.6,6.5452,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160227,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160226,48.29,6.54155,.712899,1236.1,189.08,893.95,6.5338,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160225,49.75,6.537931,.722525,1234.8,188.92,887.76,6.5318,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160224,51.64,6.496157,.718852,1230.1,188.31,884.87,6.5302,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160223,51.6,6.525734,.718689,1233.2,189.01,891.6,6.5273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160222,51.52,6.519445,.72246,1233.9,189.23,881.5,6.5165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160220,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160219,48.52,6.523989,.7149,1225.7,187.87,876.56,6.5186,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160218,47.14,6.517023,.715179,1224.8,187.56,878.18,6.5152,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160217,46.35,6.526922,.717452,1216.6,186.89,865.49,6.5237,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160216,46.78,6.519985,.711327,1209.9,185.85,863.99,6.513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160215,46.26,6.495255,.713258,1206.5,184.5,858.3,6.5118,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160213,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160212,45.73,6.57705,.711,1197,182.78,852.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160211,45.73,6.57432,.712596,1195.1,181.73,849.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160210,45.73,6.574264,.709701,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160209,#N/A,6.485819,.707345,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160208,#N/A,6.572775,.70814,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160206,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160205,45.73,6.57315,.70648,1202.7,181.83,865.94,6.5314,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160204,45.52,6.568541,.719642,1216.7,183.37,871.77,6.5419,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160203,44.63,6.575967,.715873,1203.1,181.86,846.08,6.5521,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160202,43.84,6.578903,.702633,1204.5,182.57,856.22,6.551,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160201,43.02,6.540828,.710431,1206.2,182.44,852.78,6.5539,99.8022,#N/A,98.50451,49,48,102.3,100.9,#N/A,1261.45,325.92,935.52,32023.21
20160130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160129,41.72,6.577,.7084,1208.4,182.78,855.73,6.5516,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160128,41.92,6.544252,.708264,1201,181.6,843.76,6.5528,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160127,42.43,6.535971,.702762,1201.4,181.6,840.44,6.5533,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160126,41.08,6.528673,.6995,1194.4,180.77,830.05,6.5548,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160125,41.57,6.536298,.694325,1203.2,182.23,843.08,6.5557,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160122,42.2,6.5795,.700345,1209.9,183.09,847.11,6.5572,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160121,41.29,6.578955,.70012,1211.6,183.57,838.73,6.5585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160120,41.61,6.578924,.691544,1209.9,183.43,836.22,6.5578,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160119,42.78,6.530517,.690855,1212.5,184.24,833.41,6.5596,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
20160118,42.66,6.574995,.686779,1211,183.09,830.87,6.559,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20160116,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.35,#N/A,#N/A,#N/A,#N/A
