,철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton,Bloomberg(DJ-UBS) Commodity Index1991=100,Bloomberg Commodity Total Return1991=100,TR/CC CRB Index1967=100,S&P GSCI1970=100,GSCI Energy1970=100,GSCI Petroleum1970=100,GSCI Non-Energy1970=100,GSCI Reduced Energy Index (CPW 2)1970=100,GSCI Light Energy Index (CPW 4)1970=100,GSCI Industrial Metals1970=100,GSCI Precious Metals1970=100,GSCI Agriculture1970=100,GSCI Livestock1970=100,GSCI Softs1970=100,Reuters Index of Commodity Prices1931.09.18=100,CRB BLS Spot Index1967=100,PDS 원자재 지수2015.01.02=100,PDS 귀금속 하위지수2015.01.02=100
20150612,65.13,100.58,202.6,223.529,437.9269,209.49,228.5,333.15,411.47,383.81,309.19,1550.65,287.2,343.65,86.5,2417.85,424.09,106.254,97.538
20150611,65.61,101.49,204.44,225.305,442.921,212.56,231.69,335.01,415.53,387.04,309.39,1553.46,288.16,349.27,86.18,2417.85,424.49,106.983,98.627
20150610,65.39,102.71,206.89,228.1836,447.2478,214.44,233.61,338.84,419.77,391.15,314.73,1560.64,291.9,351.21,87.88,2422.4,425.67,106.333,98.051
20150609,64.27,102.17,205.81,226.4271,442.5434,210.55,229.36,339.97,416.88,389.83,312.75,1549.96,296.26,350.07,87.67,2430.05,426.4,104.992,97.583
20150608,64.34,100.6,202.64,223.03,432.2054,203.29,221.64,338.76,409.32,384.73,311.43,1545.2,294.95,349.53,87.61,2431.73,426.34,104.906,97.347
20150605,64.45,100.25,201.92,222.53,432.8845,204.8,223.84,335.89,408.86,383.31,310.42,1538.93,290.53,348.22,86.48,2393.46,425.26,105.124,98.615
20150604,64.77,100.05,201.53,221.66,428.7623,201.29,219.71,337.17,406.42,382.32,309.42,1548.42,292.9,348.97,86.9,2411.46,426.5,106.027,99.606
20150603,63.33,100.99,203.42,223.58,436.2,206.96,226.17,336.74,411.43,385.21,312.99,1563.79,288.98,349.98,86.61,2413.8,425.61,106.813,99.9
20150602,63.02,102.07,205.59,225.82,443.49,211.92,231.59,338.05,416.91,389.08,312.57,1578.3,289.5,353.73,86.38,2411.54,426.37,106.244,100.066
20150601,61.85,101.06,203.55,223.48,438.48,209.14,228.61,335.33,412.56,385.34,313.3,1570.36,283.51,354.64,85.67,2380.07,426.15,106.593,99.879
20150529,61.85,100.95,203.33,223.18,439.09,210.43,230.1,332.95,412.21,384.19,311.94,1571.87,280.43,352.26,84.82,2379.12,424.74,106.734,99.617
20150528,62.33,100.16,201.74,220.91,429.16,201.98,220.18,336.05,406.34,381.83,317.39,1570.36,282.15,356.09,84.68,2379.28,423.62,106.747,99.686
20150527,63.1,100,201.43,220.19,427.2,201.45,219.02,333.37,404.11,379.4,313.82,1567.43,280.61,351.95,83.93,2380.5,422.47,107.576,99.994
20150526,62.78,100.77,202.98,221.72,432.59,205.08,223.16,334.46,408.2,382.33,314.72,1570,283.22,349.84,84.58,2381.47,423.87,108.7,101.966
20150525,61.18,102.5,206.47,225.56,441.93,210.58,229.17,338.59,416.01,388.75,317.25,1593.28,288.75,350.91,85.58,2363.36,423.51,108.658,101.966
20150522,59.96,102.5,206.47,225.56,441.93,210.58,229.17,338.59,416.01,388.75,317.25,1593.28,288.75,350.91,85.58,2363.36,423.51,110.034,101.889
20150521,57.91,103.75,208.98,228.24,448.08,214.16,232.97,341.43,421.19,393.05,320.67,1594.37,292.63,351.02,86.46,2390.67,426.02,109.292,101.974
20150520,57.12,102.94,207.35,226.43,440.59,208.98,227.18,340.32,415.64,389.21,320.49,1599.68,291.34,348.63,87.8,2385.02,426.47,109.278,102.863
20150519,58.53,102.8,207.07,226.22,437.39,206.33,224.03,341.11,413.68,388.32,321.23,1596.78,292.74,348.48,89.17,2383.9,427.02,110.676,104.106
20150518,60.65,105.09,211.67,230.68,448.74,213.12,231.51,345.82,423.07,395.93,329.1,1628.28,296.86,348.28,89.63,2381.29,429.44,110.821,102.851
20150515,61.31,105.35,212.19,231.46,450.76,214.47,233.02,346.26,424.61,397.05,332.54,1623.79,294.79,351.14,90.02,2377.7,430.18,110.838,103.305
20150514,62.3,105.49,212.49,231.77,451.84,214.89,233.54,347.34,425.71,398.15,333.01,1622.64,295.57,353.83,89.52,2346.86,430.32,110.677,100.978
20150513,62.58,104.98,211.46,231.14,451.52,215.8,234.89,344.06,424.43,396.07,335.45,1611.85,288.74,352.36,89.13,2357.25,429.86,110.461,99.638
20150512,62.88,104.65,210.79,231.09,450.83,215.35,234.57,343.87,423.89,395.66,338.13,1574.01,289.28,350.91,90.38,2360.42,428.59,109.469,99.369
20150511,63.02,103.4,208.26,228.27,442.28,209.49,228.28,342.45,417.5,391.19,333.97,1560.5,290.02,349.1,90.02,2359.59,428.13,110.011,99.14
20150508,61.4,104.1,209.68,229.16,444.31,210.42,229.07,344.13,419.45,393.05,336.14,1568.83,290.75,351.65,90.03,2348.41,428.54,109.613,99.164
20150507,60.36,103.1,207.68,226.83,441.85,209.5,228.64,341.51,416.9,390.45,336.56,1558.94,287.29,348.04,88.12,2356.8,425.46,110.664,99.76
20150506,60.89,104.56,210.61,230.26,450.97,215.5,235.37,343.75,423.95,395.65,338.22,1570.39,289.49,350.18,87.75,2374.85,425.46,110.455,100.029
20150505,58.7,104.73,210.95,230.84,450.6,214.87,234.63,344.77,424.02,396.1,345.64,1574.57,287.26,350.55,88.38,2392.14,423.63,109.922,98.261
20150504,57.55,103.7,208.87,227.84,444.03,211.04,230.09,341.75,418.49,391.52,337.96,1565.6,286.65,348.26,87.41,2401.51,422.75,110.064,98.261
20150501,56.18,103.4,208.27,227.95,443.83,211.11,230.35,341.12,418.14,391.05,337.96,1547.94,287.64,345,88.61,2401.51,421.31,109.932,99.288
20150430,56.18,103.75,208.97,229.49,445.58,211.78,231.21,342.95,419.95,392.89,337.95,1557.39,290.58,345.81,90.49,2394.7,421.15,108.766,100.709
20150429,57.13,103.06,207.59,227.29,440.9,208.31,227.82,342.91,416.7,390.88,328.99,1595.57,292.97,347.12,90.29,2392.8,419.24,108.13,100.223
20150428,59.88,102.06,205.57,224.69,434.67,204.33,223.54,341.03,411.77,387.12,327.73,1599.38,290.32,345.66,90.07,2389.29,418.06,107.973,98.606
20150427,59.09,101.77,204.98,223.97,434.02,204.49,223.82,339.2,410.73,385.76,324.82,1584.81,289.65,343.77,90.2,2396.61,416.87,108.007,97.863
20150424,57.81,101.59,204.63,224.05,435.42,205.44,224.69,339.45,411.78,386.5,321.21,1543.71,293.04,345.64,90.33,2397,415.99,106.69,98.059
20150423,54.82,101.61,204.67,223.69,435.07,205.41,224.65,338.8,411.32,385.96,314.95,1568.36,296.17,340.77,89.19,2380.89,414.86,106.105,98.712
20150422,54.04,100.64,202.71,220.78,426.56,200,218.13,336.16,404.57,380.79,316.26,1559.31,294.14,332.9,87.23,2376.74,413.68,105.865,99.191
20150421,51.04,100.74,202.91,221.04,426.16,199.22,217.38,337.54,404.74,381.44,317.17,1580.55,294.17,335.85,86.56,2382.13,413.5,106.419,99.244
20150420,51.57,101.17,203.77,222.72,430.82,202.82,221.66,337.14,407.84,383.17,317.32,1568.27,295.71,331.73,87.3,2391.17,413.61,106.941,100.236
20150417,50.93,101.82,205.08,223.94,431.71,202.7,221.11,339.42,409.2,384.91,319.7,1582.93,295.71,337.62,88.8,2390.91,413.39,104.638,100.576
20150416,49.78,102.31,206.07,225.72,434.67,204.4,222.87,340.84,411.7,387.01,320.9,1577.55,295.85,342.75,89.79,2403.73,413.53,103.707,99.254
20150415,50.33,101.44,204.33,223.58,430.83,202.31,220.79,338.65,408.34,384.08,316.61,1581.35,294.25,341.13,88.22,2394.19,413.53,101.626,99.114
20150414,50.78,99.67,200.75,219.04,417.95,192.75,210.16,338.63,399.41,378.61,314.53,1569.89,295.08,342.75,88.53,2388.75,413.98,101.558,99.774
20150413,48.82,99.06,199.53,216.83,412.76,189.24,206.28,337.63,395.49,375.81,314.18,1579.04,293.68,340.87,87.99,2399.73,415.13,101.613,100.921
20150410,47.53,99.47,200.35,217.12,412.37,187.96,204.82,340.45,396.13,377.33,315.77,1586.13,298.79,339.75,87.81,2394.93,415.62,100.504,99.74
20150409,48.34,98.8,199,216.13,406.35,183.7,199.92,339.86,391.77,374.43,313.5,1570.96,298.15,342.6,88.41,2388.34,415.56,100.556,101.51
20150408,48.05,99.22,199.86,216.4,404.07,181.45,197.02,341.46,390.71,374.41,313.65,1584.94,300.67,342.68,88.81,2391.07,415.02,101.96,101.698
20150407,48.06,101.38,204.2,221.85,417.87,191.3,208.08,342.62,400.64,380.95,315.42,1597.73,301.28,343.21,88.92,2390.11,415.47,101.214,100.965
20150406,47.08,100.95,203.34,220.02,413.14,187.69,204.07,342.9,397.46,379.12,313.75,1609.97,302.2,343.21,88.51,2379.46,414.95,100.412,100.965
20150403,47.08,99.71,200.82,216.09,400.97,178.51,193.33,343.28,389.15,374.18,313.75,1584.89,303.53,344.4,87.52,2379.46,414,100.432,100.965
20150402,47.08,99.69,200.79,216.09,400.97,178.51,193.33,343.28,389.15,374.18,313.75,1584.89,303.53,344.4,87.52,2379.46,414,101.177,100.178
20150401,49.53,99.9,201.21,216.12,406.71,183.49,199.45,341.21,392.45,375.38,313.75,1597.24,299.26,343.36,85.08,2364.1,414.84,100.409,99.683
20150331,51.35,98.12,197.64,211.86,396.65,177.37,192.32,337.32,384.22,368.81,312.83,1563.04,293.5,343.01,83.86,2370.47,414.98,101.055,99.617
20150330,52.69,99.29,199.98,214.25,402.4,180.21,195.55,341.45,389.55,373.7,315.79,1566.31,299.88,343.69,83.69,2378.5,416.91,101.226,101.31
20150327,53.14,99.37,200.14,215.16,402.71,180.91,196.37,340.1,389.33,373.03,314.63,1588.55,296.99,343.19,85.43,2379.26,416.6,100.61,101.786
20150326,55.36,101.05,203.52,219.49,413.4,188.59,204.95,340.84,396.97,378,318.99,1595.16,296.66,341.53,86.11,2387.43,416.92,99.449,100.964
20150325,55.81,100.31,202.04,217.16,404.72,181.62,196.78,342.34,391.44,375.21,316.88,1584.65,301.35,341.41,86.66,2378.76,417.37,99.137,100.699
20150324,55.86,100,201.42,215.53,400.17,177.96,192.32,343.16,388.56,373.77,318.92,1577.55,301.59,342.83,86.42,2390.09,417.35,99.241,100.052
20150323,54.81,100.13,201.68,215.76,401.82,178.89,193.58,343.99,389.97,374.96,319.26,1572.24,303.86,341.69,87.76,2401.53,417.03,98.767,98.599
20150320,54.66,99.55,200.5,214.11,398.17,177.23,191.51,340.97,386.46,371.62,316.35,1568.64,301.19,337.86,87.41,2384.46,415.29,99.704,97.079
20150319,55,97.99,197.36,210.99,392.02,174.59,188.39,335.43,380.41,365.72,308.67,1542.21,294.91,338.41,87.18,2375.68,413.71,100.149,95.094
20150318,55.48,98.19,197.76,212.04,395.91,178.42,192.34,332.73,382.23,365.76,302.23,1515.27,294.99,336.3,86.85,2372.34,412.97,99.195,95.556
20150317,56.95,96.96,195.3,209,386.91,172.22,185.51,331.32,375.53,361.11,307.16,1512.14,291.58,332.11,85.98,2375.06,412.74,99.369,95.746
20150316,58.9,97.33,196.04,210.12,389.73,173.41,187.4,333.94,378.34,363.86,308.12,1518.42,296.16,331.98,86.3,2374.21,413.99,100.014,95.653
20150313,57.66,97.58,196.54,210.7,393.35,176.52,190.89,332.72,380.45,364.67,309.25,1516.3,293.37,331.58,84.75,2385.8,414.53,101.924,96.077
20150312,57.97,99,199.39,214.66,403.36,182.99,198.25,335.51,388.29,370.57,307.56,1516.06,298.7,334.3,86.76,2386.45,415.84,102.119,95.945
20150311,57.61,99.38,200.16,215.89,405.51,185.08,200.31,334.1,389.32,370.65,304.28,1512.7,297.63,334.51,86.21,2373.63,415.86,101.477,96.942
20150310,58.15,99.14,199.67,216.05,402.92,183.03,198.35,334.44,387.64,369.75,306.89,1526.44,296.1,335.02,86.75,2371.37,416.93,102.496,97.664
20150309,58.58,100.34,202.11,219.31,410.58,188.08,204.35,336.3,393.55,374.1,311.8,1535.28,297.53,333.61,88.31,2356.9,418.71,103.434,98.281
20150306,59.49,100.77,202.96,220.14,411.78,189.51,205.38,334.75,393.87,373.68,308.3,1532.77,296.26,333.77,89.48,2361.84,419.44,103.271,100.079
20150305,59.73,101.7,204.83,222.12,414.71,191.31,207.46,335.82,396.25,375.56,311.17,1573.63,296.5,330.73,89.09,2361.84,421.35,103.264,100.159
20150304,61.94,102.05,205.55,223.2,417.37,192.66,209.28,337.64,398.68,377.78,310.45,1579.14,299.34,332.94,89.35,2354.31,421.67,103.234,101.032
20150303,62.24,102.1,205.64,222.02,417.21,192.88,209.75,336.69,398.27,377.14,308.87,1584.7,301.63,325.04,88.64,2350.6,421.69,102.929,101.466
20150302,62.83,101.89,205.21,221.98,413.06,188.94,205.31,339.13,396.18,376.84,311.95,1590.8,301.85,331.23,90.76,2363.64,421.57,103.961,101.237
20150227,62.56,103.44,208.34,224.08,421.24,194.27,211.27,341.27,402.54,381.58,312.96,1597.68,306.73,328.26,91.45,2357.73,420.92,102.78,101.639
20150226,62.37,102.1,205.65,220.95,411.72,187.91,204.13,339.24,395.29,376.34,313.2,1594.86,304.08,325.06,92.04,2354.74,419.67,103.254,100.668
20150225,62.94,102.79,207.03,223.95,418.4,193.86,210.28,336.4,399,377.48,309.65,1583.19,301.62,323.05,91.98,2357.1,419.42,102.142,99.66
20150224,64.01,101.97,205.37,222.25,410.19,187.34,202.72,337.6,393.69,374.71,311.15,1575.71,304.92,320.17,93.58,2339.74,419.93,102.188,99.969
20150223,63.44,101.73,204.9,221.97,410.59,188.04,203.51,336.43,393.59,374.18,306.51,1580.51,303.74,322.45,93.1,2345.61,417.76,103.238,100.463
20150220,63.44,102.73,206.91,224.76,416.17,191.53,207.18,338.33,398.07,377.68,306.91,1585.54,306.68,323.52,94.34,2351.94,418.48,103.161,101.387
20150219,63.44,103.22,207.9,226.25,418.36,191.77,207.84,342.31,400.88,380.97,310.43,1589.85,310.76,327.78,95.14,2357.31,419,103.2,100.596
20150218,63.44,103.21,207.88,227.28,420.57,193.51,209.91,342.02,402.32,381.74,311.12,1579.93,311.07,325.97,96.94,2361.65,417.5,103.23,101.81
20150217,63.02,103.98,209.43,228.8,426.25,197.52,214.8,342.63,406.46,384.51,308.86,1590.94,314.46,322.88,96.93,2366.43,418.49,103.136,103.786
20150216,65.28,104.47,210.42,229.19,425.99,196.45,213.44,345.17,407.1,385.91,314.04,1622.34,312.56,329.21,96.84,2352.32,418.72,103.126,103.009
20150213,63.19,104.47,210.42,229.19,425.99,196.45,213.44,345.17,407.1,385.91,314.04,1622.34,312.56,329.21,96.84,2351.07,418.72,100.672,102.661
20150212,62.27,103.01,207.47,226.1,416.98,190.73,207.22,342.36,399.95,380.42,314.24,1609.53,309.74,323.91,96.9,2344.43,415.9,99.103,102.801
20150211,62.18,101.62,204.68,221.99,404.24,182.02,196.95,340.19,390.41,373.73,309.1,1607.81,308.7,322.69,95.02,2347.22,416.11,99.576,103.128
20150210,62.38,102.12,205.69,223.65,408.59,184.52,200.28,342.29,394.11,376.83,310.15,1623.69,308.23,330.26,95.29,2352.42,417.11,100.271,103.655
20150209,61.2,103.57,208.6,227.91,417.09,189.65,206.48,345.7,401.1,382.45,315.7,1636.59,311.45,330.7,96.5,2357.29,425.17,100.082,104.548
20150206,62.49,102.65,206.75,224.85,410.41,185.56,201.9,343.18,395.66,378.13,315.16,1624.42,307.78,329.32,94.93,2356.21,424.91,96.067,104.849
20150205,61.64,102.48,206.41,223.17,404.06,181.18,196.82,342.22,390.95,374.86,317.22,1662.59,306.93,320.87,94.25,2346.26,425.95,95.612,106.117
20150204,62.58,101.61,204.66,220.48,395.9,175.45,190.03,341.26,384.98,370.83,316.58,1666.81,303.61,324.18,94.08,2340.28,425.29,97.166,106.248
20150203,63.18,104.02,209.5,227.42,412.7,187.15,203.04,343.5,397.35,379.28,317.31,1661.1,305.05,330.68,93.55,2338.26,425.26,95.141,105.776
20150202,62.45,101.32,204.07,220.44,396.34,177.07,191.81,337.52,384.07,368.8,311.49,1679.82,295.57,329.74,92.43,2333.13,422.81,94.411,104.576
20150130,62.21,100.84,203.11,218.84,389.68,171.21,185.06,340.17,380.32,367.55,310.98,1682.06,298.28,335.92,93.68,2341.87,422.45,93.418,106.161
20150129,63.27,98.76,198.92,212.64,375.08,161.02,173.31,338.26,369.58,360.23,304.92,1650.14,299.75,334.34,93.65,2340.93,422.3,93.776,108.496
20150128,63.09,100.25,201.92,214.99,376.73,160.88,172.65,342.2,372.01,363.27,309.72,1700.76,301.33,337.95,95.54,2360.96,422.96,94.38,108.274
20150127,63.5,101.32,204.07,217.91,382.2,164.71,176.67,342.85,376,365.97,307.73,1707.4,305.37,333.67,95.43,2372.89,424.27,93.569,107.805
20150126,63.54,100.75,202.91,216.05,377.65,161.09,172.87,343.56,373.09,364.47,313.35,1691.67,306.45,329.54,94.97,2369.41,424.27,94.192,109.44
20150123,66.42,101.13,203.69,216.61,379.74,162.98,174.6,342.58,374.21,364.77,307.42,1710.51,307.18,328.62,94.1,2378.81,424.39,92.981,109.219
20150122,66.79,101.59,204.61,218.34,381.68,162.75,174.85,347.39,377.12,368.45,315.01,1720.64,308.95,336.31,96.02,2368.25,424.96,93.248,109.479
20150121,67.81,102.55,206.54,221.23,386.15,165.31,177.33,349.58,380.92,371.65,318.57,1710.66,311.28,337.79,96.49,2361.87,426.75,92.711,108.189
20150120,68.16,101.5,204.43,218.97,381.24,162.03,174.06,348.5,377.17,368.93,313.96,1708.74,312.15,336.62,96.81,2362.33,426.88,93.478,107.175
20150119,68.09,103.31,208.07,224.24,391.44,169.36,181.38,349.25,384.49,373.7,313.84,1686.28,311.67,343.26,97.07,2364.15,429.43,93.812,105.772
20150116,68.61,103.31,208.07,224.24,391.44,169.36,181.38,349.25,384.49,373.7,313.84,1686.28,311.67,343.26,97.07,2358.87,429.43,93.751,105.334
20150115,68.63,101.72,204.87,220.43,382.72,163.75,174.83,346.75,377.63,368.52,306.77,1665.11,310.91,344.05,98.11,2355.74,428.75,93.624,103.085
20150114,68.3,102.35,206.14,223.28,388.98,168.57,179.99,346.26,381.81,370.87,303.28,1628.38,312.17,346.7,97.3,2356.89,428.6,92.784,103.714
20150113,68.74,101.29,204.01,219.7,381.02,161.25,172.72,350.53,377.65,370.01,313.25,1629.82,314.38,348.97,97.22,2379.04,432.4,93.413,102.359
20150112,70.3,101.9,205.23,220.83,384.79,162.25,174.42,355.58,381.92,374.63,319.91,1621.48,319.37,353.78,96.75,2398.07,433.63,94.978,101.293
20150109,71.18,103.62,208.7,225.57,395.01,168.88,181.4,358.48,389.92,380.66,322.03,1600.16,323.49,357.02,97.93,2419.99,434.64,97.518,101.427
20150108,71.36,103.64,208.73,225.88,397.1,170.19,182.97,358.89,391.54,381.84,323.77,1590.65,322.16,360.88,97.4,2423.88,434.5,97.33,101.089
20150107,70.96,103.53,208.51,225.06,396.68,169.33,182.21,360.5,391.77,382.62,321.12,1594.72,324.33,365.95,96.59,2416.7,434.64,97.664,100.94
20150106,71.49,104.08,209.63,225.38,397.95,169.55,182.2,362.64,393.34,384.42,321.69,1605.9,328.17,365.33,96.68,2418.37,434.51,98.455,99.543
20150105,70.87,103.87,209.21,226.73,404.61,174.72,188.31,361.76,397.69,386.75,323.46,1583.38,325.31,367.76,94.5,2380.09,435.69,100.153,97.805
20150102,71.26,103.86,209.18,228.41,414.96,183.31,197.64,358.72,403.94,389.4,326.88,1557.82,318.2,368.26,92.79,2394.91,437.59,100,100
20141231,71.26,104.33,210.12,229.96,418.12,185.05,200.07,360.43,406.69,391.76,329.15,1553.58,322.46,364.4,94.69,2393.82,437.75,,
20141230,71.15,106.1,213.7,233.48,423.84,187.86,202.49,364.52,411.98,396.63,330.5,1579.81,328.33,365.69,95.58,2389.11,439.68,,
20141229,68.71,106.11,213.72,233.24,424.19,187.79,202.01,365.5,412.54,397.35,328.61,1552.88,332.05,366.72,95.59,2390.46,439.46,,
20141226,67.34,106.49,214.47,234.65,429.16,191.45,206.82,365.43,415.98,399.44,329.78,1572.47,332.5,362.21,96.09,2389.72,439.41,,
20141224,66.94,106.17,213.82,235.34,431.6,193.99,209.57,363.17,416.96,399.15,329.78,1542.3,330.47,359.52,96.59,2389.72,438.81,,
20141223,66.84,107.6,216.71,238.61,439.87,198.82,214.57,366.83,423.89,404.86,331.23,1548.18,336.44,360.52,96.92,2388.34,440.06,,
20141222,67.9,107.02,215.55,236.61,433.22,194.1,209.28,366.39,419.12,401.75,333.02,1549.46,334.82,359.93,97.31,2394.9,440.31,,
20141219,69.17,108.66,218.84,240.29,440.71,199.01,213.67,368.07,424.88,405.95,335.83,1572.07,335.38,360.73,97.48,2393.4,440.72,,
20141218,68.42,108.52,218.57,237.87,433.15,193.35,206.52,368.48,419.74,402.95,333.04,1569.65,339.22,357.68,97.38,2389.6,439.75,,
20141217,68.05,108.85,219.23,239.89,440.33,199.35,213.19,366.24,424.03,404.71,335.15,1569.24,336.09,352.22,96.1,2380.95,440.56,,
20141216,68.58,108.26,218.04,238.75,436.55,196.87,210.7,365.41,421.13,402.6,335.21,1567.16,331.65,358.24,96.51,2369.55,443.36,,
20141215,69.06,109.78,221.1,241.05,441.53,199.28,213.09,369.08,425.78,406.9,338.72,1591.39,333.14,364.85,97.52,2380.77,448.71,,
20141212,68.99,110.77,223.09,243.75,447.69,203.58,217.66,369.7,430.27,409.91,342.66,1613.95,330.77,366.03,96.85,2381.72,449.22,,
20141211,69.37,110.68,222.92,245.42,454.22,208.68,224.06,368.74,434.51,412.14,341.93,1618.16,327.84,368.53,97.58,2384.2,448.86,,
20141210,69.14,110.88,223.31,246.93,456.31,210.6,226,367.56,435.59,412.34,341.79,1623.41,324.7,369.78,98.6,2403.06,449.95,,
20141209,69.06,111.99,225.56,251.06,467.81,218.31,235.03,369.67,444.28,418.51,345.08,1625.91,326.86,370.41,98.91,2358.85,450.9,,
20141208,69.8,110.67,222.9,248.13,463.59,215.85,232.46,367.81,440.74,415.61,343.32,1573.36,326.6,369.81,97.88,2361.58,451.75,,
20141205,71.77,112.2,225.97,252.33,475.83,224.21,241.24,369.58,449.84,421.9,346.11,1567.89,326.53,375.09,97.83,2393.94,452,,
20141204,71.25,112.2,225.97,253.08,478.05,225.6,243.43,370.28,451.62,423.26,347.98,1591.52,323.86,379.51,98.57,2394.7,452.46,,
20141203,69.25,112.16,225.9,253.04,480.04,227.91,245.46,367.74,452.19,422.62,343.17,1590.98,321.15,379.77,98.06,2401.59,454.2,,
20141202,70.67,112.51,226.6,253.33,482,228.6,245.99,369.94,454.26,424.75,343.88,1580.53,323.26,385.07,98.34,2406.27,454.63,,
20141201,71.11,114.8,231.2,258.78,492.94,234.97,252.75,374.83,463.45,432.33,348.48,1604.95,328.77,387.09,100.24,2406.27,455.32,,
20141128,71.32,112.95,227.47,254.37,482.11,228.94,245.56,369.18,454.1,424.35,344.3,1543.03,323.91,383.42,100.04,2417.69,454.64,,
20141127,69.98,117.49,236.62,266.65,514.93,251.37,270.13,373.92,478.49,441.22,354,1579.87,325.83,385.5,102.42,2428.57,456.27,,
20141126,68.49,117.49,236.62,266.65,514.93,251.37,270.13,373.92,478.49,441.22,354,1579.87,325.83,385.5,102.42,2439.97,456.27,,
20141125,69.58,117.69,237.03,266.85,516.62,252.73,271.49,373.55,479.54,441.72,354.32,1580.27,323.8,387.84,101.77,2429.57,456.61,,
20141124,70.42,117.23,236.09,267.19,521.14,256.66,276.35,371.72,482.12,442.58,356.24,1577.02,319.25,387.72,101.08,2427.07,455.88,,
20141121,70.31,118.11,237.88,269.1,525.2,258.82,278.38,374.12,485.71,445.74,357.93,1579.39,321.54,391.17,101.5,2407.03,454.7,,
20141120,70.97,117.92,237.48,268.15,521.59,256.85,275.25,372.11,482.55,443,353.86,1568.5,320.12,391.1,101.03,2395.08,453.24,,
20141119,70.2,117.1,235.84,266.41,516.42,253.65,272.11,370.37,478.39,439.76,353.18,1573.78,315.83,392.97,101.93,2398.01,451.97,,
20141118,71.8,116.79,235.2,265.83,517.36,254.05,273.14,371.24,479.33,440.68,350.34,1576.23,319.42,392.07,100.9,2410.04,454.37,,
20141117,75.08,117.48,236.6,267.42,521.45,256.37,275.49,373.22,482.81,443.6,353.65,1559.15,321.58,393.95,100.66,2403.36,454.08,,
20141114,75.47,116.88,235.39,266.79,520.97,255.76,276,374,482.73,443.85,352.84,1564.18,323.96,392.7,101.73,2409.61,453.56,,
20141113,75.98,115.94,233.5,264.56,514.44,251.23,270.98,373.27,477.94,440.62,352.23,1528.74,325.37,390.58,101.3,2420.18,454.31,,
20141112,76.2,117.32,236.29,268.94,528.13,261.78,282.35,371.68,486.98,445.56,355.22,1525.64,322.34,386.96,102.42,2409.78,456.39,,
20141111,75.87,117.56,236.76,270.15,530.23,264.13,284.88,369.25,487.66,445.02,354.14,1530.68,319.23,383.72,102.8,2394.63,457.46,,
20141110,75.8,116.54,234.7,267.83,529.15,264.72,285.59,365.16,485.6,442.15,352.08,1526.45,312.47,383.08,100.58,2397.38,455.63,,
20141107,75.84,117.68,237,270.66,534.1,268.17,289,365.66,489.21,444.56,354.97,1538.3,312.19,381.45,101.36,2389.35,456.39,,
20141106,75.38,116.99,235.62,269.14,529.71,265.59,286.16,363.79,485.56,441.58,354.7,1502.91,311.96,377.4,100.61,2381.06,457.92,,
20141105,76.46,116.3,234.23,268.27,529.25,265.44,286.79,363.22,485.05,441.04,352.53,1506.82,312.2,376.49,100.83,2376.7,457.7,,
