품목비교 Historical Data
조회기간 :,2008-07-19 ~ 2018-07-17
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"Baltic Dry Index (BDI)1985.01.04"
20120723,1022
20120720,1037
20120719,1053
20120718,1074
20120717,1093
20120716,1102
20120713,1110
20120712,1121
20120711,1146
20120710,1160
20120709,1162
20120706,1157
20120705,1138
20120704,1103
20120703,1063
20120702,1013
20120629,1004
20120628,994
20120627,988
20120626,981
20120625,978
20120622,978
20120621,978
20120620,972
20120619,954
20120618,938
20120615,924
20120614,912
20120613,902
20120612,893
20120611,884
20120608,877
20120607,872
20120606,878
20120601,904
20120531,923
20120530,950
20120529,986
20120528,1012
20120525,1034
20120524,1058
20120523,1100
20120522,1127
20120521,1141
20120518,1141
20120517,1137
20120516,1137
20120515,1130
20120514,1132
20120511,1138
20120510,1146
20120509,1156
20120508,1165
20120504,1157
20120503,1157
20120502,1149
20120501,1152
20120430,1155
20120427,1156
20120426,1148
20120425,1137
20120424,1116
20120423,1090
20120420,1067
20120419,1028
20120418,1006
20120417,989
20120416,975
20120413,972
20120412,960
20120411,944
20120410,928
20120405,928
20120404,926
20120403,931
20120402,934
20120330,934
20120329,930
20120328,922
20120327,917
20120326,912
20120323,908
20120322,902
20120321,896
20120320,884
20120319,879
20120316,874
20120315,866
20120314,855
20120313,844
20120312,837
20120309,824
20120308,812
20120307,798
20120306,787
20120305,782
20120302,771
20120301,763
20120229,750
20120228,738
20120227,730
20120224,718
20120223,706
20120222,704
20120221,706
20120220,715
20120217,717
20120216,723
20120215,731
20120214,734
20120213,729
20120210,715
20120209,695
20120208,676
20120207,660
20120206,648
20120203,647
20120202,651
20120201,662
20120131,680
20120130,702
20120127,726
20120126,753
20120125,784
20120124,807
20120123,841
20120120,862
20120119,893
20120118,926
20120117,974
20120116,1013
20120113,1053
20120112,1105
20120111,1193
20120110,1258
20120109,1308
20120106,1347
20120105,1426
20120104,1552
20120103,1624
20111223,1738
20111222,1787
20111221,1856
20111220,1878
20111219,1885
20111216,1888
20111215,1889
20111214,1912
20111213,1922
20111212,1930
20111209,1922
20111208,1882
20111207,1849
20111206,1848
20111205,1856
20111202,1866
20111201,1862
20111130,1846
20111129,1828
20111128,1809
20111125,1807
20111124,1814
